Unique_ID,Department,Number,Title,Credits,Description
soc-5893,soc,5893,Seminar in Environment and Society,3 Credit Hours.,"Prerequisite: graduate standing. Explores the human interface with the natural environment through the sociological perspective, particularly in the late industrial era. How social development, population and technology impact the environment will be studied. Considering ways to think about the complex array of environmental issues as society moves into the Third Millennium will conclude the course. (Irreg.)"
soc-5933,soc,5933,Sociological Theory,3 Credit Hours.,"Prerequisite: graduate standing in Sociology or permission of instructor. Intensive analysis of the original writings of classical sociologists including Durkheim, Weber and Marx. Attention is devoted to the application of classical theories to current research issues. (Irreg.)"
soc-5943,soc,5943,Inequality in a Global Perspective,3 Credit Hours.,"Prerequisite: graduate standing in Sociology or permission of instructor. Provides an in-depth review and analysis of the sociological concepts and theories used to study how wealth (and its correlates, power and prestige) are created and distributed. Special emphasis is placed upon how these processes occur within a global system. (Irreg.)"
soc-5960,soc,5960,Directed Readings in Sociology,1-4 Credit Hours.,"Prerequisite: Graduate standing, twelve hours of upper-division sociology. No more than six hours may be counted toward the M.A. degree.  No more than twelve hours may be counted toward the Ph.D. degree. Intensive survey of literature in a selected area of sociology under the direction of a sociology faculty member.  (F, Sp, Su)"
soc-5963,soc,5963,"Social Change, Cultures and Development in Africa",3 Credit Hours.,"Prerequisite: graduate standing in Sociology or permission of instructor. Focuses on social change and cultures of Africa. Considers how the discipline of Sociology can explain African social issues, social change, and economic development. Consider Africa's integration into the global political economy and read the leading books published in this area in order to understand how culture, society, and structural position come together to shape life chances on the African continent. (Irreg.)"
soc-5970,soc,5970,Special Topics/Seminar,1-3 Credit Hours.,1 to 3 hours. Prerequisite: graduate standing in Sociology or permission of instructor. May be repeated; maximum credit nine hours. Special topics or seminar course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research and field projects. (Irreg.)
soc-5980,soc,5980,Research for Master's Thesis,2-9 Credit Hours.,"Variable enrollment, two to nine hours; maximum credit applicable toward degree, four hours. (F, Sp, Su)"
soc-5990,soc,5990,Independent Study,1-3 Credit Hours.,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.)
soc-6343,soc,6343,Special Topics in Criminology,3 Credit Hours.,"Prerequisite: graduate standing in Sociology or permission of instructor. May be repeated; maximum credit 12 hours. Covers in depth one significant topic in the area of criminology such as, but not limited to, deterrence, longitudinal research, ecology of crime, drugs and alcohol, societal reaction theory, macro-normative theory, micro-normative theory, penology, mental illness, victimology, and violence. (Irreg.)"
soc-6353,soc,6353,Special Topics in Demography,3 Credit Hours.,"Prerequisite: graduate standing in Sociology or permission of instructor. May be repeated; maximum credit 12 hours. Covers in depth a topic in the area of demography such as, but not limited to, migration, mortality, fertility, population composition, and segregation. (Irreg.)"
soc-6363,soc,6363,Special Topics in Social Differentiation,3 Credit Hours.,"Prerequisite: graduate standing in Sociology or permission of instructor. May be repeated with change of content; maximum credit 12 hours. Covers in depth one significant area of social differentiation such as, but not limited to, racial prejudice/discrimination, status attainment, poverty and welfare, work and occupations, community power and social elites. (Irreg.)"
soc-6373,soc,6373,Special Topics in the Family,3 Credit Hours.,"Prerequisite: graduate standing in Sociology or permission of instructor. May be repeated; maximum credit 12 hours. Considers, but is not limited to, such topics as family violence, divorce and remarriage, family and work and methodological issues in family research. (Irreg.)"
soc-6503,soc,6503,Women and Crime,3 Credit Hours.,"Prerequisite: graduate standing in Sociology or instructor permission. Provides an in-depth examination of women and crime, primarily in the United States, from a sociological perspective, focusing on theoretical explanations, women as offenders, women as victims of crime, and societal responses to female crime. (Irreg.)"
soc-6753,soc,6753,Historical and Comparative Sociology,3 Credit Hours.,"Prerequisite: graduate standing in Sociology or permission of instructor. Examines how religious, educational, economic, and political institutions influence peoples lives from a historical and comparative perspective. Examines general principles and conditions for how societies evolve over time. (Irreg.)"
soc-6903,soc,6903,Issues in Sociological Theory,3 Credit Hours.,"Prerequisite:SOC 5933and graduate standing in Sociology or permission of instructor. M.A. students may enroll only once; Ph.D. students may repeat the course once with a change of topic; maximum credit six hours. Examines a particular sociological theory in detail at a level appropriate for students who have completedSOC 5933. Topics will vary and may include conflict theory, functionalism, symbolic interactionism, exchange theory, etc. (Irreg.)"
